"","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","Class"
"99",0.447881883672582,0.447881883821818,0.447881879153359,0.447881875245319,0.447881892864393,0.447881887238668,0.447881877751247,0.447881876491238,0.447881887515321,0.447881883672582,0.447881885649924,0.447881876491238,0.44788189144392,0.447881887238668,0.447881887238668,0.44788189144392,0.447881876491238,0.447881885649924,0.606653262950786,0.606653263003262,0.606653261362588,0.606653259989124,0.606653266181123,0.606653264204035,0.60665326086982,0.606653260427012,0.606653264301284,0.606653262950786,0.606653263645715,0.606653260427012,0.606653265681905,0.606653264204035,0.606653264204035,0.606653265681905,0.606653260427012,0.606653263645715,0.541377360346502,0.541377360526113,0.541377354907626,0.541377350204283,0.541377371408814,0.541377364638295,0.54137735322017,0.541377351703764,0.541377364971228,0.541377360346502,0.54137736272625,0.541377351703764,0.541377369699291,0.541377364638295,0.541377364638295,0.541377369699291,0.541377351703764,0.54137736272625,0.754388040925877,0.754388041009739,0.75438803838643,0.754388036190407,0.754388046091038,0.754388042929787,0.754388037598542,0.754388036890504,0.754388043085243,0.754388040925877,0.754388042037032,0.754388036890504,0.754388045292821,0.754388042929787,0.754388042929787,0.754388045292821,0.754388036890504,0.754388042037032,0.876079897221008,0.987273299976773,0.898774762075255,0.788315873917915,0.676706506261258,0
"100",0.445435192466321,0.445435192614926,0.445435187966002,0.445435184074316,0.445435201619647,0.445435196017476,0.445435186569782,0.445435185315036,0.445435196292958,0.445435192466321,0.445435194435381,0.445435185315036,0.445435200205118,0.445435196017476,0.445435196017476,0.445435200205118,0.445435185315036,0.445435194435381,0.603337708559153,0.60333770861126,0.603337706981761,0.603337705617645,0.60333771176752,0.603337709803879,0.603337706492337,0.603337706052545,0.603337709900457,0.603337708559153,0.60333770924935,0.603337706052545,0.60333771127171,0.603337709803879,0.603337709803879,0.60333771127171,0.603337706052545,0.60333770924935,0.540163229545145,0.54016322972429,0.540163224120609,0.540163219429689,0.540163240578298,0.540163233825616,0.540163222437614,0.540163220925205,0.540163234157674,0.540163229545145,0.540163231918618,0.540163220925205,0.540163238873277,0.540163233825616,0.540163233825616,0.540163238873277,0.540163220925205,0.540163231918618,0.752130109238584,0.752130109321683,0.752130106722232,0.752130104546182,0.752130114356752,0.752130111224262,0.752130105941502,0.752130105239917,0.752130111378317,0.752130109238584,0.752130110339636,0.752130105239917,0.752130113565812,0.752130111224262,0.752130111224262,0.752130113565812,0.752130105239917,0.752130110339636,0.879766982576619,0.989669804977488,0.893338207634758,0.784215059177461,0.673019420008136,0
"102",0.446355157227841,0.446355157376718,0.44635515271967,0.446355148821176,0.44635516639718,0.446355160785213,0.44635515132099,0.446355150064057,0.446355161061187,0.446355157227841,0.446355159200361,0.446355150064057,0.446355164980188,0.446355160785213,0.446355160785213,0.446355164980188,0.446355150064057,0.446355159200361,0.604651436998124,0.604651437050404,0.604651435415263,0.604651434046443,0.604651440217602,0.60465143824716,0.604651434924151,0.604651434482838,0.604651438344067,0.604651436998124,0.604651437690706,0.604651434482838,0.604651439720079,0.60465143824716,0.60465143824716,0.604651439720079,0.604651434482838,0.604651437690706,0.540516903792355,0.540516903971639,0.54051689836363,0.540516893669085,0.540516914834045,0.540516908076134,0.540516896679343,0.54051689516576,0.540516908408457,0.540516903792355,0.540516906167667,0.54051689516576,0.540516913127704,0.540516908076134,0.540516908076134,0.540516913127704,0.54051689516576,0.540516906167667,0.752791083933295,0.752791084016626,0.75279108141003,0.752791079228033,0.752791089065439,0.75279108592438,0.752791080627183,0.752791079923692,0.752791086078851,0.752791083933295,0.752791085037326,0.752791079923692,0.752791088272345,0.75279108592438,0.75279108592438,0.752791088272345,0.752791079923692,0.752791085037326,0.878273429200438,0.988320186061918,0.89520706692142,0.786288813505723,0.674512973607757,0
"104",0.445541867221894,0.445541867370499,0.445541862721987,0.445541858830626,0.445541876374499,0.44554187077277,0.445541861325832,0.445541860071209,0.445541871048264,0.445541867221894,0.445541869190817,0.445541860071209,0.445541874960086,0.44554187077277,0.44554187077277,0.445541874960086,0.445541860071209,0.445541869190817,0.603350464110238,0.60335046416218,0.60335046253577,0.603350461174366,0.603350467312478,0.603350465352614,0.603350462047284,0.6033504616084,0.603350465449001,0.603350464110238,0.603350464799114,0.6033504616084,0.60335046681761,0.603350465352614,0.603350465352614,0.60335046681761,0.6033504616084,0.603350464799114,0.540565661876108,0.540565662055431,0.540565656446867,0.540565651751815,0.540565672918929,0.540565666160286,0.540565654762382,0.54056565324867,0.540565666492681,0.540565661876108,0.540565664251672,0.54056565324867,0.540565671212384,0.540565666160286,0.540565666160286,0.540565671212384,0.54056565324867,0.540565664251672,0.752875890288041,0.752875890371384,0.752875887764166,0.752875885581527,0.752875895421577,0.752875892279697,0.752875886981069,0.752875886277375,0.752875892434196,0.752875890288041,0.752875891392423,0.752875886277375,0.752875894628272,0.752875892279697,0.752875892279697,0.752875894628272,0.752875886277375,0.752875891392423,0.880178741461302,0.990427935155658,0.895163653755638,0.784380044885909,0.672607661644205,0
"105",0.444381412172632,0.444381412320909,0.444381407682763,0.444381403800087,0.44438142130476,0.444381415715568,0.444381406289755,0.444381405037924,0.444381415990424,0.444381412172632,0.444381414137151,0.444381405037924,0.44438141989352,0.444381415715568,0.444381415715568,0.44438141989352,0.444381405037924,0.444381414137151,0.601660767868501,0.601660767920232,0.601660766302239,0.601660764947777,0.601660771054207,0.601660769104429,0.601660765816281,0.601660765379595,0.601660769200324,0.601660767868501,0.601660768553812,0.601660765379595,0.6016607705619,0.601660769104429,0.601660769104429,0.6016607705619,0.601660765379595,0.601660768553812,0.540277825628891,0.540277825808081,0.540277820203006,0.540277815510916,0.540277836664801,0.540277829910428,0.540277818519599,0.540277817006807,0.540277830242576,0.540277825628891,0.540277828002962,0.540277817006807,0.540277834959354,0.540277829910428,0.540277829910428,0.540277834959354,0.540277817006807,0.540277828002962,0.752343428287337,0.752343428370512,0.752343425768746,0.752343423590789,0.752343433409974,0.752343430274735,0.752343424987349,0.75234342428516,0.752343430428917,0.752343428287337,0.752343429389324,0.75234342428516,0.75234343261835,0.752343430274735,0.752343430274735,0.75234343261835,0.75234342428516,0.752343429389324,0.882383170202558,0.991976807913853,0.893967238418392,0.782206631775705,0.670403232117018,1
"106",0.444578247198254,0.444578247346597,0.444578242705689,0.444578238820709,0.444578256335793,0.444578250743281,0.444578241311874,0.444578240059296,0.444578251018292,0.444578247198254,0.444578249163917,0.444578240059296,0.444578254923705,0.444578250743281,0.444578250743281,0.444578254923705,0.444578240059296,0.444578249163917,0.60204384926314,0.602043849315001,0.602043847693177,0.602043846335477,0.602043852456406,0.602043850502009,0.602043847206055,0.602043846768333,0.602043850598131,0.60204384926314,0.60204384995009,0.602043846768333,0.602043851962929,0.602043850502009,0.602043850502009,0.602043851962929,0.602043846768333,0.60204384995009,0.540106943118723,0.540106943297846,0.540106937694827,0.540106933004451,0.540106954150594,0.540106947398698,0.540106936012018,0.540106934499792,0.540106947730719,0.540106943118723,0.540106945491923,0.540106934499792,0.540106952445772,0.540106947398698,0.540106947398698,0.540106952445772,0.540106934499792,0.540106945491923,0.752032583352259,0.752032583435325,0.752032580836681,0.752032578661297,0.752032588468857,0.752032585337329,0.752032580056174,0.752032579354809,0.752032585491349,0.752032583352259,0.752032584452983,0.752032579354809,0.752032587678165,0.752032585337329,0.752032585337329,0.752032587678165,0.752032579354809,0.752032584452983,0.881680890488398,0.991044449136725,0.893448754113883,0.782775916383389,0.671105511723663,1
"107",0.458181764524236,0.458181764676548,0.458181759912432,0.458181755924337,0.458181773904364,0.458181768163392,0.458181758481609,0.458181757195775,0.458181768445698,0.458181764524236,0.458181766542097,0.458181757195775,0.458181772454786,0.458181768163392,0.458181768163392,0.458181772454786,0.458181757195775,0.458181766542097,0.622010808007412,0.622010808062581,0.622010806337257,0.622010804892964,0.622010811404414,0.622010809325324,0.62201080581907,0.622010805353423,0.622010809427581,0.622010808007412,0.622010808738192,0.622010805353423,0.622010810879446,0.622010809325324,0.622010809325324,0.622010810879446,0.622010805353423,0.622010808738192,0.542423575068643,0.542423575248711,0.542423569616218,0.5424235649012,0.542423586158516,0.542423579371125,0.542423567924585,0.542423566404385,0.542423579704895,0.542423575068643,0.542423577454309,0.542423566404385,0.542423584444738,0.542423579371125,0.542423579371125,0.542423584444738,0.542423566404385,0.542423577454309,0.756535021807436,0.756535021892197,0.756535019240802,0.756535017021276,0.756535027027831,0.756535023832761,0.756535018444484,0.75653501772889,0.756535023989874,0.756535021807436,0.756535022930458,0.75653501772889,0.756535026221089,0.756535023832761,0.756535023832761,0.756535026221089,0.75653501772889,0.756535022930458,0.853726298295484,0.96536668568862,0.906078404406221,0.804347991781349,0.699060105878189,0
"109",0.466707898463521,0.466707898618695,0.466707893765494,0.466707889702883,0.466707908018997,0.466707902170718,0.466707892307918,0.466707890998055,0.466707902458292,0.466707898463521,0.466707900519089,0.466707890998055,0.466707906542321,0.466707902170718,0.466707902170718,0.466707906542321,0.466707890998055,0.466707900519089,0.635821193223111,0.635821193281475,0.635821191455243,0.635821189926441,0.635821196818961,0.635821194618185,0.635821190906754,0.635821190413848,0.635821194726349,0.635821193223111,0.635821193996632,0.635821190413848,0.635821196263285,0.635821194618185,0.635821194618185,0.635821196263285,0.635821190413848,0.635821193996632,0.539523299726879,0.539523299905891,0.539523294306473,0.539523289619105,0.539523310751701,0.539523304004066,0.539523292624714,0.539523291113453,0.539523304335935,0.539523299726879,0.539523302098582,0.539523291113453,0.53952330904793,0.539523304004066,0.539523304004066,0.53952330904793,0.539523291113453,0.539523302098582,0.751520365787936,0.751520365871335,0.751520363263291,0.751520361079985,0.751520370923096,0.751520367780174,0.751520362480025,0.751520361775998,0.751520367934778,0.751520365787936,0.75152036689267,0.751520361775998,0.751520370129523,0.751520367780174,0.751520367780174,0.751520370129523,0.751520361775998,0.75152036689267,0.828512096160912,0.940180403967956,0.896936670576899,0.814123736713258,0.724274308233522,0
"110",0.467838790435555,0.467838790590815,0.467838785740121,0.467838781679592,0.467838799985636,0.467838794140625,0.467838784283046,0.467838782973938,0.467838794428211,0.467838790435555,0.467838792489978,0.467838782973938,0.467838798509984,0.467838794140625,0.467838794140625,0.467838798509984,0.467838782973938,0.467838792489978,0.635978201640991,0.635978201698585,0.635978199907277,0.635978198407961,0.635978205167512,0.635978203009154,0.635978199369134,0.635978198885993,0.635978203115248,0.635978201640991,0.635978202399642,0.635978198885993,0.635978204622593,0.635978203009154,0.635978203009154,0.635978204622593,0.635978198885993,0.635978202399642,0.545346783657487,0.545346783838696,0.545346778170248,0.545346773424974,0.545346794818384,0.545346787987442,0.545346776467715,0.545346774937777,0.545346788323503,0.545346783657487,0.545346786058527,0.545346774937777,0.545346793093681,0.545346787987442,0.545346787987442,0.545346793093681,0.545346774937777,0.545346786058527,0.762057800638233,0.762057800724937,0.762057798012268,0.762057795741676,0.762057805979112,0.762057802710043,0.762057797197496,0.762057796465362,0.762057802871126,0.762057800638233,0.762057801786994,0.762057796465362,0.762057805153259,0.762057802710043,0.762057802710043,0.762057805153259,0.762057796465362,0.762057801786994,0.836501435752187,0.948282273516839,0.922091486822987,0.822857546764065,0.716284968705242,0
"114",0.452055200879399,0.452055201029768,0.452055196325919,0.452055192388247,0.452055210140926,0.45205520447253,0.452055194913149,0.452055193643586,0.452055204751299,0.452055200879399,0.452055202871732,0.452055193643586,0.452055208709666,0.45205520447253,0.45205520447253,0.452055208709666,0.452055193643586,0.452055202871732,0.612519142876639,0.61251914292988,0.612519141264644,0.612519139870656,0.612519146155337,0.612519144148654,0.612519140764514,0.612519140315093,0.612519144247352,0.612519142876639,0.612519143581967,0.612519140315093,0.612519145648633,0.612519144148654,0.612519144148654,0.612519145648633,0.612519140315093,0.612519143581967,0.542920524264251,0.542920524444469,0.542920518807029,0.54292051408783,0.542920535363829,0.542920528570517,0.542920517113895,0.542920515592379,0.542920528904557,0.542920524264251,0.54292052665203,0.542920515592379,0.542920533648547,0.542920528570517,0.542920528570517,0.542920533648547,0.542920515592379,0.54292052665203,0.757276118572887,0.757276118657741,0.757276116003381,0.757276113781364,0.757276123799183,0.757276120600472,0.757276115206179,0.757276114489742,0.757276120757796,0.757276118572887,0.757276119697189,0.757276114489742,0.757276122991518,0.757276120600472,0.757276120600472,0.757276122991518,0.757276114489742,0.757276119697189,0.868955449801452,0.98072097192809,0.905908311005271,0.795559939695807,0.683830954516248,0
"117",0.498069857396634,0.498069857560794,0.498069852425703,0.498069848127028,0.498069867507196,0.498069861319164,0.498069850883453,0.498069849497492,0.498069861623482,0.498069857396634,0.49806985957163,0.498069849497492,0.498069865944764,0.498069861319164,0.498069861319164,0.498069865944764,0.498069849497492,0.49806985957163,0.680912178673492,0.680912178738134,0.680912176715001,0.68091217502137,0.680912182656928,0.680912180218906,0.680912176107369,0.680912175561306,0.68091218033878,0.680912178673492,0.680912179530402,0.680912175561306,0.680912182041314,0.680912180218906,0.680912180218906,0.680912182041314,0.680912175561306,0.680912179530402,0.552222977196686,0.552222977380652,0.552222971625954,0.552222966808632,0.552222988527189,0.552222981592508,0.552222969897627,0.552222968344432,0.552222981933532,0.552222977196686,0.552222979634123,0.552222968344432,0.552222986776227,0.552222981592508,0.552222981592508,0.552222986776227,0.552222968344432,0.552222979634123,0.7753122010503,0.775312201141989,0.775312198273684,0.775312195872577,0.775312206697727,0.775312203241317,0.775312197412193,0.775312196638051,0.775312203411258,0.7753122010503,0.775312202265161,0.775312196638051,0.775312205825006,0.775312203241317,0.775312203241317,0.775312205825006,0.775312196638051,0.775312202265161,0.779724702702854,0.891528101577845,0.986969082434391,0.884121599490109,0.773061702194474,0
"118",0.468583796495963,0.468583796651105,0.468583791798103,0.468583787735567,0.468583806051145,0.468583800203036,0.468583790340576,0.468583789030729,0.46858380049064,0.468583796495963,0.468583798551493,0.468583789030729,0.468583804574525,0.468583800203036,0.468583800203036,0.468583804574525,0.468583789030729,0.468583798551493,0.636598667220646,0.636598667277698,0.636598665494185,0.636598664001144,0.636598670732292,0.636598668583083,0.63659866495851,0.636598664477128,0.636598668688787,0.636598667220646,0.636598667976102,0.636598664477128,0.636598670189642,0.636598668583083,0.636598668583083,0.636598670189642,0.636598664477128,0.636598667976102,0.546832445810356,0.546832445992163,0.546832440305296,0.546832435544804,0.546832457007203,0.546832450154329,0.546832438597365,0.546832437062501,0.546832450491327,0.546832445810356,0.546832448219011,0.546832437062501,0.546832455276888,0.546832450154329,0.546832450154329,0.546832455276888,0.546832437062501,0.546832448219011,0.764850962318751,0.764850962406435,0.764850959663151,0.764850957366722,0.764850967720052,0.764850964414235,0.764850958839279,0.764850958098847,0.764850964576816,0.764850962318751,0.76485096348069,0.764850958098847,0.764850966885347,0.764850964414235,0.764850964414235,0.764850966885347,0.764850958098847,0.76485096348069,0.837279066814057,0.949057632182637,0.930041346201585,0.824017560782066,0.715507337759559,0
"119",0.456061097003287,0.456061097154937,0.456061092411504,0.456061088440718,0.456061106342708,0.456061100626648,0.456061090986882,0.456061089706633,0.456061100907742,0.456061097003287,0.456061099012392,0.456061089706633,0.456061104899419,0.456061100626648,0.456061100626648,0.456061104899419,0.456061089706633,0.456061099012392,0.618696377632638,0.618696377687091,0.618696375984201,0.618696374558679,0.61869638098549,0.618696378933433,0.618696375472756,0.618696375013156,0.618696379034364,0.618696377632638,0.618696378353931,0.618696375013156,0.618696380467341,0.618696378933433,0.618696378933433,0.618696380467341,0.618696375013156,0.618696378353931,0.542845201862256,0.542845202042485,0.54284519640485,0.542845191685519,0.542845212962245,0.542845206168671,0.542845194711669,0.542845193190086,0.542845206502738,0.542845201862256,0.542845204250103,0.542845193190086,0.542845211246904,0.542845206168671,0.542845206168671,0.542845211246904,0.542845193190086,0.542845204250103,0.75732171925073,0.757321719335751,0.757321716675896,0.757321714449282,0.757321724487802,0.757321721282525,0.757321715877037,0.757321715159149,0.757321721440142,0.75732171925073,0.757321720377338,0.757321715159149,0.757321723678473,0.757321721282525,0.757321721282525,0.757321723678473,0.757321715159149,0.757321720377338,0.859555701887357,0.96806064757395,0.908173495358275,0.80184998089709,0.693230702716641,0
"120",0.456450533882001,0.456450534033702,0.456450529288377,0.456450525315979,0.456450543225209,0.456450537506824,0.456450527863146,0.456450526582376,0.456450537788048,0.456450533882001,0.456450535891903,0.456450526582376,0.456450541781317,0.456450537506824,0.456450537506824,0.456450541781317,0.456450526582376,0.456450535891903,0.619119308513846,0.619119308568245,0.619119306866228,0.619119305441416,0.619119311865069,0.619119309814008,0.619119306355035,0.619119305895681,0.619119309914854,0.619119308513846,0.619119309234759,0.619119305895681,0.619119311347183,0.619119309814008,0.619119309814008,0.619119311347183,0.619119305895681,0.619119309234759,0.543410631066422,0.543410631246851,0.543410625602996,0.543410620878442,0.543410642178672,0.543410635377569,0.543410623907927,0.543410622384671,0.543410635712027,0.543410631066422,0.543410633456927,0.543410622384671,0.543410640461409,0.543410635377569,0.543410635377569,0.543410640461409,0.543410622384671,0.543410633456927,0.758263890305622,0.758263890390894,0.758263887723942,0.758263885491401,0.758263895556684,0.758263892342786,0.758263886922949,0.758263886203122,0.758263892500886,0.758263890305622,0.758263891435245,0.758263886203122,0.758263894745191,0.758263892342786,0.758263892342786,0.758263894745191,0.758263886203122,0.758263891435245,0.859611735732637,0.971177507229745,0.90960831784112,0.803191525791725,0.693174668431999,0
"122",0.457587561029797,0.457587561181907,0.457587556424205,0.457587552441489,0.457587570397294,0.457587564664062,0.457587554995278,0.457587553711194,0.45758756494599,0.457587561029797,0.457587563044919,0.457587553711194,0.457587568949662,0.457587564664062,0.457587564664062,0.457587568949662,0.457587553711194,0.457587563044919,0.621029128509093,0.621029128563982,0.621029126846238,0.621029125408233,0.62102913189135,0.621029129821298,0.621029126330308,0.62102912586671,0.621029129923041,0.621029128509093,0.621029129236662,0.62102912586671,0.621029131368682,0.621029129821298,0.621029129821298,0.621029131368682,0.62102912586671,0.621029129236662,0.542656407096604,0.542656407276761,0.542656401641607,0.542656396924335,0.54265641819178,0.542656411401084,0.542656399949124,0.542656398428221,0.542656411735071,0.542656407096604,0.542656409483443,0.542656398428221,0.542656416477129,0.542656411401084,0.542656411401084,0.542656416477129,0.542656398428221,0.542656409483443,0.756943488449138,0.756943488534035,0.75694348587901,0.756943483656381,0.756943493676808,0.756943490477236,0.756943485081608,0.756943484364931,0.756943490634651,0.756943488449138,0.756943489573755,0.756943484364931,0.756943492868928,0.756943490477236,0.756943490477236,0.756943492868928,0.756943484364931,0.756943489573755,0.855519493446045,0.967173168899689,0.906856377650739,0.803548805343876,0.697266911045173,0
